season,episode,title,object,present
14,S14E03,Mountain Moonlight Oval,split frame,0
14,S14E03,Mountain Moonlight Oval,steve ross,0
14,S14E03,Mountain Moonlight Oval,structure,0
14,S14E03,Mountain Moonlight Oval,sun,0
14,S14E03,Mountain Moonlight Oval,tomb frame,0
14,S14E03,Mountain Moonlight Oval,tree,1
14,S14E03,Mountain Moonlight Oval,trees,1
14,S14E03,Mountain Moonlight Oval,triple frame,0
14,S14E03,Mountain Moonlight Oval,waterfall,0
14,S14E03,Mountain Moonlight Oval,waves,0
14,S14E03,Mountain Moonlight Oval,windmill,0
14,S14E03,Mountain Moonlight Oval,window frame,0
14,S14E03,Mountain Moonlight Oval,winter,0
14,S14E03,Mountain Moonlight Oval,wood framed,0
14,S14E04,Snowy Solitude,apple frame,0
14,S14E04,Snowy Solitude,aurora borealis,0
14,S14E04,Snowy Solitude,barn,0
14,S14E04,Snowy Solitude,beach,0
14,S14E04,Snowy Solitude,boat,0
14,S14E04,Snowy Solitude,bridge,0
14,S14E04,Snowy Solitude,building,0
14,S14E04,Snowy Solitude,bushes,0
14,S14E04,Snowy Solitude,cabin,0
14,S14E04,Snowy Solitude,cactus,0
14,S14E04,Snowy Solitude,circle frame,0
14,S14E04,Snowy Solitude,cirrus,1
14,S14E04,Snowy Solitude,cliff,0
14,S14E04,Snowy Solitude,clouds,1
14,S14E04,Snowy Solitude,conifer,0
14,S14E04,Snowy Solitude,cumulus,0
14,S14E04,Snowy Solitude,deciduous,1
14,S14E04,Snowy Solitude,diane andre,0
14,S14E04,Snowy Solitude,dock,0
14,S14E04,Snowy Solitude,double oval frame,0
14,S14E04,Snowy Solitude,farm,0
14,S14E04,Snowy Solitude,fence,1
14,S14E04,Snowy Solitude,fire,0
14,S14E04,Snowy Solitude,florida frame,0
14,S14E04,Snowy Solitude,flowers,0
14,S14E04,Snowy Solitude,fog,0
14,S14E04,Snowy Solitude,framed,0
14,S14E04,Snowy Solitude,grass,0
14,S14E04,Snowy Solitude,guest,0
14,S14E04,Snowy Solitude,half circle frame,0
14,S14E04,Snowy Solitude,half oval frame,0
14,S14E04,Snowy Solitude,hills,0
14,S14E04,Snowy Solitude,lake,0
14,S14E04,Snowy Solitude,lakes,0
14,S14E04,Snowy Solitude,lighthouse,0
14,S14E04,Snowy Solitude,mill,0
14,S14E04,Snowy Solitude,moon,0
14,S14E04,Snowy Solitude,mountain,0
14,S14E04,Snowy Solitude,mountains,0
14,S14E04,Snowy Solitude,night,0
14,S14E04,Snowy Solitude,ocean,0
14,S14E04,Snowy Solitude,oval frame,0
14,S14E04,Snowy Solitude,palm trees,0
14,S14E04,Snowy Solitude,path,0
14,S14E04,Snowy Solitude,person,0
14,S14E04,Snowy Solitude,portrait,0
14,S14E04,Snowy Solitude,rectangle 3d frame,0
14,S14E04,Snowy Solitude,rectangular frame,0
14,S14E04,Snowy Solitude,river,0
14,S14E04,Snowy Solitude,rocks,0
14,S14E04,Snowy Solitude,seashell frame,0
14,S14E04,Snowy Solitude,snow,1
14,S14E04,Snowy Solitude,snowy mountain,0
14,S14E04,Snowy Solitude,split frame,0
14,S14E04,Snowy Solitude,steve ross,0
14,S14E04,Snowy Solitude,structure,0
14,S14E04,Snowy Solitude,sun,0
14,S14E04,Snowy Solitude,tomb frame,0
14,S14E04,Snowy Solitude,tree,1
14,S14E04,Snowy Solitude,trees,1
14,S14E04,Snowy Solitude,triple frame,0
14,S14E04,Snowy Solitude,waterfall,0
14,S14E04,Snowy Solitude,waves,0
14,S14E04,Snowy Solitude,windmill,0
14,S14E04,Snowy Solitude,window frame,0
14,S14E04,Snowy Solitude,winter,1
14,S14E04,Snowy Solitude,wood framed,0
14,S14E05,Mountain River,apple frame,0
14,S14E05,Mountain River,aurora borealis,0
14,S14E05,Mountain River,barn,0
14,S14E05,Mountain River,beach,0
14,S14E05,Mountain River,boat,0
14,S14E05,Mountain River,bridge,0
14,S14E05,Mountain River,building,0
14,S14E05,Mountain River,bushes,1
14,S14E05,Mountain River,cabin,0
14,S14E05,Mountain River,cactus,0
14,S14E05,Mountain River,circle frame,0
14,S14E05,Mountain River,cirrus,0
14,S14E05,Mountain River,cliff,0
14,S14E05,Mountain River,clouds,1
14,S14E05,Mountain River,conifer,1
14,S14E05,Mountain River,cumulus,1
14,S14E05,Mountain River,deciduous,0
14,S14E05,Mountain River,diane andre,0
14,S14E05,Mountain River,dock,0
14,S14E05,Mountain River,double oval frame,0
14,S14E05,Mountain River,farm,0
14,S14E05,Mountain River,fence,0
14,S14E05,Mountain River,fire,0
14,S14E05,Mountain River,florida frame,0
14,S14E05,Mountain River,flowers,0
14,S14E05,Mountain River,fog,1
14,S14E05,Mountain River,framed,1
14,S14E05,Mountain River,grass,0
14,S14E05,Mountain River,guest,0
14,S14E05,Mountain River,half circle frame,0
14,S14E05,Mountain River,half oval frame,0
14,S14E05,Mountain River,hills,0
14,S14E05,Mountain River,lake,0
14,S14E05,Mountain River,lakes,0
14,S14E05,Mountain River,lighthouse,0
14,S14E05,Mountain River,mill,0
14,S14E05,Mountain River,moon,0
14,S14E05,Mountain River,mountain,1
14,S14E05,Mountain River,mountains,1
14,S14E05,Mountain River,night,0
14,S14E05,Mountain River,ocean,0
14,S14E05,Mountain River,oval frame,0
14,S14E05,Mountain River,palm trees,0
14,S14E05,Mountain River,path,0
14,S14E05,Mountain River,person,0
14,S14E05,Mountain River,portrait,0
14,S14E05,Mountain River,rectangle 3d frame,0
14,S14E05,Mountain River,rectangular frame,0
14,S14E05,Mountain River,river,1
14,S14E05,Mountain River,rocks,1
14,S14E05,Mountain River,seashell frame,0
14,S14E05,Mountain River,snow,0
14,S14E05,Mountain River,snowy mountain,0
14,S14E05,Mountain River,split frame,0
14,S14E05,Mountain River,steve ross,0
14,S14E05,Mountain River,structure,0
14,S14E05,Mountain River,sun,0
14,S14E05,Mountain River,tomb frame,1
14,S14E05,Mountain River,tree,1
14,S14E05,Mountain River,trees,1
14,S14E05,Mountain River,triple frame,0
14,S14E05,Mountain River,waterfall,0
14,S14E05,Mountain River,waves,0
14,S14E05,Mountain River,windmill,0
14,S14E05,Mountain River,window frame,0
14,S14E05,Mountain River,winter,0
14,S14E05,Mountain River,wood framed,0
14,S14E06,Graceful Mountains,apple frame,0
14,S14E06,Graceful Mountains,aurora borealis,0
14,S14E06,Graceful Mountains,barn,0
14,S14E06,Graceful Mountains,beach,0
14,S14E06,Graceful Mountains,boat,0
14,S14E06,Graceful Mountains,bridge,0
14,S14E06,Graceful Mountains,building,0
14,S14E06,Graceful Mountains,bushes,0
14,S14E06,Graceful Mountains,cabin,0
14,S14E06,Graceful Mountains,cactus,0
14,S14E06,Graceful Mountains,circle frame,0
14,S14E06,Graceful Mountains,cirrus,1
14,S14E06,Graceful Mountains,cliff,0
14,S14E06,Graceful Mountains,clouds,1
14,S14E06,Graceful Mountains,conifer,1
14,S14E06,Graceful Mountains,cumulus,0
14,S14E06,Graceful Mountains,deciduous,1
14,S14E06,Graceful Mountains,diane andre,0
14,S14E06,Graceful Mountains,dock,0
14,S14E06,Graceful Mountains,double oval frame,0
14,S14E06,Graceful Mountains,farm,0
14,S14E06,Graceful Mountains,fence,0
14,S14E06,Graceful Mountains,fire,0
14,S14E06,Graceful Mountains,florida frame,0
14,S14E06,Graceful Mountains,flowers,0
14,S14E06,Graceful Mountains,fog,0
14,S14E06,Graceful Mountains,framed,0
14,S14E06,Graceful Mountains,grass,0
14,S14E06,Graceful Mountains,guest,0
14,S14E06,Graceful Mountains,half circle frame,0
14,S14E06,Graceful Mountains,half oval frame,0
14,S14E06,Graceful Mountains,hills,0
14,S14E06,Graceful Mountains,lake,0
14,S14E06,Graceful Mountains,lakes,0
14,S14E06,Graceful Mountains,lighthouse,0
14,S14E06,Graceful Mountains,mill,0
14,S14E06,Graceful Mountains,moon,0
14,S14E06,Graceful Mountains,mountain,1
14,S14E06,Graceful Mountains,mountains,1
14,S14E06,Graceful Mountains,night,0
14,S14E06,Graceful Mountains,ocean,0
14,S14E06,Graceful Mountains,oval frame,0
14,S14E06,Graceful Mountains,palm trees,0
14,S14E06,Graceful Mountains,path,0
14,S14E06,Graceful Mountains,person,0
14,S14E06,Graceful Mountains,portrait,0
14,S14E06,Graceful Mountains,rectangle 3d frame,0
14,S14E06,Graceful Mountains,rectangular frame,0
14,S14E06,Graceful Mountains,river,1
14,S14E06,Graceful Mountains,rocks,0
14,S14E06,Graceful Mountains,seashell frame,0
14,S14E06,Graceful Mountains,snow,0
14,S14E06,Graceful Mountains,snowy mountain,1
14,S14E06,Graceful Mountains,split frame,0
14,S14E06,Graceful Mountains,steve ross,0
14,S14E06,Graceful Mountains,structure,0
14,S14E06,Graceful Mountains,sun,0
14,S14E06,Graceful Mountains,tomb frame,0
14,S14E06,Graceful Mountains,tree,1
14,S14E06,Graceful Mountains,trees,1
14,S14E06,Graceful Mountains,triple frame,0
14,S14E06,Graceful Mountains,waterfall,0
14,S14E06,Graceful Mountains,waves,0
14,S14E06,Graceful Mountains,windmill,0
14,S14E06,Graceful Mountains,window frame,0
14,S14E06,Graceful Mountains,winter,0
14,S14E06,Graceful Mountains,wood framed,0
14,S14E07,Windy Waves,apple frame,0
14,S14E07,Windy Waves,aurora borealis,0
14,S14E07,Windy Waves,barn,0
14,S14E07,Windy Waves,beach,1
14,S14E07,Windy Waves,boat,0
14,S14E07,Windy Waves,bridge,0
14,S14E07,Windy Waves,building,0
14,S14E07,Windy Waves,bushes,0
14,S14E07,Windy Waves,cabin,0
14,S14E07,Windy Waves,cactus,0
14,S14E07,Windy Waves,circle frame,0
14,S14E07,Windy Waves,cirrus,0
14,S14E07,Windy Waves,cliff,0
14,S14E07,Windy Waves,clouds,1
14,S14E07,Windy Waves,conifer,0
14,S14E07,Windy Waves,cumulus,1
14,S14E07,Windy Waves,deciduous,0
14,S14E07,Windy Waves,diane andre,0
14,S14E07,Windy Waves,dock,0
14,S14E07,Windy Waves,double oval frame,0
14,S14E07,Windy Waves,farm,0
14,S14E07,Windy Waves,fence,0
14,S14E07,Windy Waves,fire,0
14,S14E07,Windy Waves,florida frame,0
14,S14E07,Windy Waves,flowers,0
14,S14E07,Windy Waves,fog,0
14,S14E07,Windy Waves,framed,0
14,S14E07,Windy Waves,grass,1
14,S14E07,Windy Waves,guest,0
14,S14E07,Windy Waves,half circle frame,0
14,S14E07,Windy Waves,half oval frame,0
14,S14E07,Windy Waves,hills,0
14,S14E07,Windy Waves,lake,0
14,S14E07,Windy Waves,lakes,0
14,S14E07,Windy Waves,lighthouse,0
14,S14E07,Windy Waves,mill,0
14,S14E07,Windy Waves,moon,0
14,S14E07,Windy Waves,mountain,0
14,S14E07,Windy Waves,mountains,0
14,S14E07,Windy Waves,night,0
14,S14E07,Windy Waves,ocean,1
14,S14E07,Windy Waves,oval frame,0
14,S14E07,Windy Waves,palm trees,1
14,S14E07,Windy Waves,path,0
14,S14E07,Windy Waves,person,0
14,S14E07,Windy Waves,portrait,0
14,S14E07,Windy Waves,rectangle 3d frame,0
14,S14E07,Windy Waves,rectangular frame,0
14,S14E07,Windy Waves,river,0
14,S14E07,Windy Waves,rocks,0
14,S14E07,Windy Waves,seashell frame,0
14,S14E07,Windy Waves,snow,0
14,S14E07,Windy Waves,snowy mountain,0
14,S14E07,Windy Waves,split frame,0
14,S14E07,Windy Waves,steve ross,0
14,S14E07,Windy Waves,structure,0
14,S14E07,Windy Waves,sun,0
14,S14E07,Windy Waves,tomb frame,0
14,S14E07,Windy Waves,tree,0
14,S14E07,Windy Waves,trees,0
14,S14E07,Windy Waves,triple frame,0
14,S14E07,Windy Waves,waterfall,0
14,S14E07,Windy Waves,waves,1
14,S14E07,Windy Waves,windmill,0
14,S14E07,Windy Waves,window frame,0
14,S14E07,Windy Waves,winter,0
14,S14E07,Windy Waves,wood framed,0
14,S14E08,On A Clear Day,apple frame,0
14,S14E08,On A Clear Day,aurora borealis,0
14,S14E08,On A Clear Day,barn,0
14,S14E08,On A Clear Day,beach,0
14,S14E08,On A Clear Day,boat,0
14,S14E08,On A Clear Day,bridge,0
14,S14E08,On A Clear Day,building,0
14,S14E08,On A Clear Day,bushes,0
14,S14E08,On A Clear Day,cabin,0
14,S14E08,On A Clear Day,cactus,0
14,S14E08,On A Clear Day,circle frame,0
14,S14E08,On A Clear Day,cirrus,0
14,S14E08,On A Clear Day,cliff,0
14,S14E08,On A Clear Day,clouds,0
14,S14E08,On A Clear Day,conifer,1
14,S14E08,On A Clear Day,cumulus,0
14,S14E08,On A Clear Day,deciduous,0
14,S14E08,On A Clear Day,diane andre,0
14,S14E08,On A Clear Day,dock,0
14,S14E08,On A Clear Day,double oval frame,0
14,S14E08,On A Clear Day,farm,0
14,S14E08,On A Clear Day,fence,0
14,S14E08,On A Clear Day,fire,0
14,S14E08,On A Clear Day,florida frame,0
14,S14E08,On A Clear Day,flowers,0
14,S14E08,On A Clear Day,fog,0
14,S14E08,On A Clear Day,framed,0
14,S14E08,On A Clear Day,grass,0
14,S14E08,On A Clear Day,guest,0
14,S14E08,On A Clear Day,half circle frame,0
14,S14E08,On A Clear Day,half oval frame,0
14,S14E08,On A Clear Day,hills,0
14,S14E08,On A Clear Day,lake,0
14,S14E08,On A Clear Day,lakes,0
14,S14E08,On A Clear Day,lighthouse,0
14,S14E08,On A Clear Day,mill,0
14,S14E08,On A Clear Day,moon,0
14,S14E08,On A Clear Day,mountain,1
14,S14E08,On A Clear Day,mountains,0
14,S14E08,On A Clear Day,night,0
14,S14E08,On A Clear Day,ocean,0
14,S14E08,On A Clear Day,oval frame,0
14,S14E08,On A Clear Day,palm trees,0
14,S14E08,On A Clear Day,path,0
14,S14E08,On A Clear Day,person,0
14,S14E08,On A Clear Day,portrait,0
14,S14E08,On A Clear Day,rectangle 3d frame,0
14,S14E08,On A Clear Day,rectangular frame,0
14,S14E08,On A Clear Day,river,1
14,S14E08,On A Clear Day,rocks,0
14,S14E08,On A Clear Day,seashell frame,0
14,S14E08,On A Clear Day,snow,1
14,S14E08,On A Clear Day,snowy mountain,1
14,S14E08,On A Clear Day,split frame,0
14,S14E08,On A Clear Day,steve ross,0
14,S14E08,On A Clear Day,structure,0
14,S14E08,On A Clear Day,sun,1
14,S14E08,On A Clear Day,tomb frame,0
14,S14E08,On A Clear Day,tree,1
14,S14E08,On A Clear Day,trees,1
14,S14E08,On A Clear Day,triple frame,0
14,S14E08,On A Clear Day,waterfall,0
14,S14E08,On A Clear Day,waves,0
14,S14E08,On A Clear Day,windmill,0
14,S14E08,On A Clear Day,window frame,0
14,S14E08,On A Clear Day,winter,1
14,S14E08,On A Clear Day,wood framed,0
14,S14E09,Riverside Escape Oval,apple frame,0
14,S14E09,Riverside Escape Oval,aurora borealis,0
14,S14E09,Riverside Escape Oval,barn,0
14,S14E09,Riverside Escape Oval,beach,0
14,S14E09,Riverside Escape Oval,boat,0
14,S14E09,Riverside Escape Oval,bridge,0
14,S14E09,Riverside Escape Oval,building,0
14,S14E09,Riverside Escape Oval,bushes,0
14,S14E09,Riverside Escape Oval,cabin,0
14,S14E09,Riverside Escape Oval,cactus,0
14,S14E09,Riverside Escape Oval,circle frame,0
14,S14E09,Riverside Escape Oval,cirrus,0
14,S14E09,Riverside Escape Oval,cliff,0
14,S14E09,Riverside Escape Oval,clouds,1
14,S14E09,Riverside Escape Oval,conifer,0
14,S14E09,Riverside Escape Oval,cumulus,1
14,S14E09,Riverside Escape Oval,deciduous,1
14,S14E09,Riverside Escape Oval,diane andre,0
14,S14E09,Riverside Escape Oval,dock,0
14,S14E09,Riverside Escape Oval,double oval frame,0
14,S14E09,Riverside Escape Oval,farm,0
14,S14E09,Riverside Escape Oval,fence,0
14,S14E09,Riverside Escape Oval,fire,0
14,S14E09,Riverside Escape Oval,florida frame,0
14,S14E09,Riverside Escape Oval,flowers,0
14,S14E09,Riverside Escape Oval,fog,0
14,S14E09,Riverside Escape Oval,framed,1
14,S14E09,Riverside Escape Oval,grass,0
14,S14E09,Riverside Escape Oval,guest,0
14,S14E09,Riverside Escape Oval,half circle frame,0
14,S14E09,Riverside Escape Oval,half oval frame,0
14,S14E09,Riverside Escape Oval,hills,0
14,S14E09,Riverside Escape Oval,lake,0
14,S14E09,Riverside Escape Oval,lakes,0
14,S14E09,Riverside Escape Oval,lighthouse,0
14,S14E09,Riverside Escape Oval,mill,0
14,S14E09,Riverside Escape Oval,moon,0
14,S14E09,Riverside Escape Oval,mountain,0
14,S14E09,Riverside Escape Oval,mountains,0
14,S14E09,Riverside Escape Oval,night,0
14,S14E09,Riverside Escape Oval,ocean,0
14,S14E09,Riverside Escape Oval,oval frame,1
14,S14E09,Riverside Escape Oval,palm trees,0
14,S14E09,Riverside Escape Oval,path,1
14,S14E09,Riverside Escape Oval,person,0
14,S14E09,Riverside Escape Oval,portrait,0
14,S14E09,Riverside Escape Oval,rectangle 3d frame,0
14,S14E09,Riverside Escape Oval,rectangular frame,0
14,S14E09,Riverside Escape Oval,river,1
14,S14E09,Riverside Escape Oval,rocks,0
14,S14E09,Riverside Escape Oval,seashell frame,0
14,S14E09,Riverside Escape Oval,snow,0
14,S14E09,Riverside Escape Oval,snowy mountain,0
14,S14E09,Riverside Escape Oval,split frame,0
14,S14E09,Riverside Escape Oval,steve ross,0
14,S14E09,Riverside Escape Oval,structure,0
14,S14E09,Riverside Escape Oval,sun,0
14,S14E09,Riverside Escape Oval,tomb frame,0
14,S14E09,Riverside Escape Oval,tree,1
14,S14E09,Riverside Escape Oval,trees,1
14,S14E09,Riverside Escape Oval,triple frame,0
14,S14E09,Riverside Escape Oval,waterfall,0
14,S14E09,Riverside Escape Oval,waves,0
14,S14E09,Riverside Escape Oval,windmill,0
14,S14E09,Riverside Escape Oval,window frame,0
14,S14E09,Riverside Escape Oval,winter,0
14,S14E09,Riverside Escape Oval,wood framed,0
14,S14E10,Surprising Falls,apple frame,0
14,S14E10,Surprising Falls,aurora borealis,0
14,S14E10,Surprising Falls,barn,0
14,S14E10,Surprising Falls,beach,0
14,S14E10,Surprising Falls,boat,0
14,S14E10,Surprising Falls,bridge,0
14,S14E10,Surprising Falls,building,0
14,S14E10,Surprising Falls,bushes,0
14,S14E10,Surprising Falls,cabin,0
14,S14E10,Surprising Falls,cactus,0
14,S14E10,Surprising Falls,circle frame,0
14,S14E10,Surprising Falls,cirrus,1
14,S14E10,Surprising Falls,cliff,0
14,S14E10,Surprising Falls,clouds,1
14,S14E10,Surprising Falls,conifer,0
14,S14E10,Surprising Falls,cumulus,0
14,S14E10,Surprising Falls,deciduous,1
14,S14E10,Surprising Falls,diane andre,0
14,S14E10,Surprising Falls,dock,0
14,S14E10,Surprising Falls,double oval frame,0
14,S14E10,Surprising Falls,farm,0
14,S14E10,Surprising Falls,fence,0
14,S14E10,Surprising Falls,fire,0
14,S14E10,Surprising Falls,florida frame,0
14,S14E10,Surprising Falls,flowers,0
14,S14E10,Surprising Falls,fog,0
14,S14E10,Surprising Falls,framed,0
14,S14E10,Surprising Falls,grass,0
14,S14E10,Surprising Falls,guest,1
14,S14E10,Surprising Falls,half circle frame,0
14,S14E10,Surprising Falls,half oval frame,0
14,S14E10,Surprising Falls,hills,0
14,S14E10,Surprising Falls,lake,1
14,S14E10,Surprising Falls,lakes,0
14,S14E10,Surprising Falls,lighthouse,0
14,S14E10,Surprising Falls,mill,0
14,S14E10,Surprising Falls,moon,0
14,S14E10,Surprising Falls,mountain,1
14,S14E10,Surprising Falls,mountains,1
14,S14E10,Surprising Falls,night,0
14,S14E10,Surprising Falls,ocean,0
14,S14E10,Surprising Falls,oval frame,0
14,S14E10,Surprising Falls,palm trees,0
14,S14E10,Surprising Falls,path,0
14,S14E10,Surprising Falls,person,0
14,S14E10,Surprising Falls,portrait,0
14,S14E10,Surprising Falls,rectangle 3d frame,0
14,S14E10,Surprising Falls,rectangular frame,0
14,S14E10,Surprising Falls,river,0
14,S14E10,Surprising Falls,rocks,0
14,S14E10,Surprising Falls,seashell frame,0
14,S14E10,Surprising Falls,snow,0
14,S14E10,Surprising Falls,snowy mountain,1
14,S14E10,Surprising Falls,split frame,0
14,S14E10,Surprising Falls,steve ross,1
14,S14E10,Surprising Falls,structure,0
14,S14E10,Surprising Falls,sun,0
14,S14E10,Surprising Falls,tomb frame,0
14,S14E10,Surprising Falls,tree,1
14,S14E10,Surprising Falls,trees,0
14,S14E10,Surprising Falls,triple frame,0
14,S14E10,Surprising Falls,waterfall,1
14,S14E10,Surprising Falls,waves,0
14,S14E10,Surprising Falls,windmill,0
14,S14E10,Surprising Falls,window frame,0
14,S14E10,Surprising Falls,winter,0
14,S14E10,Surprising Falls,wood framed,0
14,S14E11,Shadow Pond,apple frame,0
14,S14E11,Shadow Pond,aurora borealis,0
14,S14E11,Shadow Pond,barn,0
14,S14E11,Shadow Pond,beach,0
14,S14E11,Shadow Pond,boat,0
14,S14E11,Shadow Pond,bridge,0
14,S14E11,Shadow Pond,building,0
14,S14E11,Shadow Pond,bushes,0
14,S14E11,Shadow Pond,cabin,0
14,S14E11,Shadow Pond,cactus,0
14,S14E11,Shadow Pond,circle frame,0
14,S14E11,Shadow Pond,cirrus,0
14,S14E11,Shadow Pond,cliff,0
14,S14E11,Shadow Pond,clouds,0
14,S14E11,Shadow Pond,conifer,0
14,S14E11,Shadow Pond,cumulus,0
14,S14E11,Shadow Pond,deciduous,1
14,S14E11,Shadow Pond,diane andre,0
14,S14E11,Shadow Pond,dock,0
14,S14E11,Shadow Pond,double oval frame,0
14,S14E11,Shadow Pond,farm,0
14,S14E11,Shadow Pond,fence,0
14,S14E11,Shadow Pond,fire,0
14,S14E11,Shadow Pond,florida frame,0
14,S14E11,Shadow Pond,flowers,0
14,S14E11,Shadow Pond,fog,0
14,S14E11,Shadow Pond,framed,0
14,S14E11,Shadow Pond,grass,1
14,S14E11,Shadow Pond,guest,0
14,S14E11,Shadow Pond,half circle frame,0
14,S14E11,Shadow Pond,half oval frame,0
14,S14E11,Shadow Pond,hills,0
14,S14E11,Shadow Pond,lake,1
14,S14E11,Shadow Pond,lakes,0
14,S14E11,Shadow Pond,lighthouse,0
14,S14E11,Shadow Pond,mill,0
14,S14E11,Shadow Pond,moon,0
14,S14E11,Shadow Pond,mountain,0
14,S14E11,Shadow Pond,mountains,0
14,S14E11,Shadow Pond,night,0
14,S14E11,Shadow Pond,ocean,0
14,S14E11,Shadow Pond,oval frame,0
14,S14E11,Shadow Pond,palm trees,0
14,S14E11,Shadow Pond,path,0
14,S14E11,Shadow Pond,person,0
14,S14E11,Shadow Pond,portrait,0
14,S14E11,Shadow Pond,rectangle 3d frame,0
14,S14E11,Shadow Pond,rectangular frame,0
14,S14E11,Shadow Pond,river,0
14,S14E11,Shadow Pond,rocks,0
14,S14E11,Shadow Pond,seashell frame,0
14,S14E11,Shadow Pond,snow,0
14,S14E11,Shadow Pond,snowy mountain,0
14,S14E11,Shadow Pond,split frame,0
14,S14E11,Shadow Pond,steve ross,0
14,S14E11,Shadow Pond,structure,0
14,S14E11,Shadow Pond,sun,0
14,S14E11,Shadow Pond,tomb frame,0
14,S14E11,Shadow Pond,tree,1
14,S14E11,Shadow Pond,trees,1
14,S14E11,Shadow Pond,triple frame,0
14,S14E11,Shadow Pond,waterfall,0
14,S14E11,Shadow Pond,waves,0
14,S14E11,Shadow Pond,windmill,0
14,S14E11,Shadow Pond,window frame,0
14,S14E11,Shadow Pond,winter,0
14,S14E11,Shadow Pond,wood framed,0
14,S14E12,Misty Forest Oval,apple frame,0
14,S14E12,Misty Forest Oval,aurora borealis,0
14,S14E12,Misty Forest Oval,barn,0
14,S14E12,Misty Forest Oval,beach,0
14,S14E12,Misty Forest Oval,boat,0
14,S14E12,Misty Forest Oval,bridge,0
14,S14E12,Misty Forest Oval,building,0
14,S14E12,Misty Forest Oval,bushes,0
14,S14E12,Misty Forest Oval,cabin,0
14,S14E12,Misty Forest Oval,cactus,0
14,S14E12,Misty Forest Oval,circle frame,0
14,S14E12,Misty Forest Oval,cirrus,0
14,S14E12,Misty Forest Oval,cliff,0
14,S14E12,Misty Forest Oval,clouds,1
14,S14E12,Misty Forest Oval,conifer,0
14,S14E12,Misty Forest Oval,cumulus,0
14,S14E12,Misty Forest Oval,deciduous,1
14,S14E12,Misty Forest Oval,diane andre,0
14,S14E12,Misty Forest Oval,dock,0
14,S14E12,Misty Forest Oval,double oval frame,0
14,S14E12,Misty Forest Oval,farm,0
14,S14E12,Misty Forest Oval,fence,0
14,S14E12,Misty Forest Oval,fire,0
14,S14E12,Misty Forest Oval,florida frame,0
14,S14E12,Misty Forest Oval,flowers,0
14,S14E12,Misty Forest Oval,fog,1
14,S14E12,Misty Forest Oval,framed,1
14,S14E12,Misty Forest Oval,grass,1
